Maps_url,Name,Avg_review,Reviews,Category,Address,phone_number
,,,,,,
,,,,,,
https://www.google.com/maps/place/The+Pebbles+Hair+%26+Beauty+Unisex+Salon/data=!4m7!3m6!1s0x3bcb93ea5e3e80cb:0x158b4f2dea466666!8m2!3d17.46365!4d78.3697244!16s%2Fg%2F11rk03w4cc!19sChIJy4A-XuqTyzsRZmZG6i1PixU?authuser=0&hl=en&rclk=1,The Pebbles Hair & Beauty Unisex Salon,4.9,"(1,042)",Beauty Parlour,·,
"https://www.google.com/maps/place/Bellissimo+salon+-+Haircut,+HydraFacial,+Makeup+Artist+and+Beauty+Salon+in+Alkapuri,+Hyderabad/data=!4m7!3m6!1s0x3bcb98c6363b0ccd:0xde144bad76c8505c!8m2!3d17.3643927!4d78.5507632!16s%2Fg%2F1yhbl8bn6!19sChIJzQw7NsaYyzsRXFDIdq1LFN4?authuser=0&hl=en&rclk=1","Bellissimo salon - Haircut, HydraFacial, Makeup Artist and Beauty Salon in Alkapuri, Hyderabad",4.9,(452),Beauty Parlour,"Road no 15, astalaxmi, temple road, opp. to tnr",
https://www.google.com/maps/place/Salon+Hair+Crush+Gachibowli/data=!4m7!3m6!1s0x3bcb9365d741f801:0xaaf7d19abe7f02e5!8m2!3d17.4288938!4d78.3740715!16s%2Fg%2F11h3x6r47q!19sChIJAfhB12WTyzsR5QJ_vprR96o?authuser=0&hl=en&rclk=1,Salon Hair Crush Gachibowli,4.8,"(2,745)",Beauty Parlour,"G2, Fantasy Square, 133, Old Mumbai Hwy, adjacent to Bio-diversity Junction",
https://www.google.com/maps/place/VEKS+HAIR+%26+BEAUTY+SALON/data=!4m7!3m6!1s0x3bcb9a2374c0ee59:0xb70c7483a67cf4d6!8m2!3d17.43812!4d78.5020531!16s%2Fg%2F1264bfpw7!19sChIJWe7AdCOayzsR1vR8poN0DLc?authuser=0&hl=en&rclk=1,VEKS HAIR & BEAUTY SALON,4.5,(426),Beauty Parlour,·,
https://www.google.com/maps/place/Kapils+Salon+-+Hyderabad/data=!4m7!3m6!1s0x3bcb916718d39ae3:0x255f366cbf894803!8m2!3d17.4324482!4d78.3872514!16s%2Fg%2F11bysjv7gn!19sChIJ45rTGGeRyzsRA0iJv2w2XyU?authuser=0&hl=en&rclk=1,Kapils Salon - Hyderabad,4.8,"(8,373)",Beauty Parlour,·,
"https://www.google.com/maps/place/GREATFULHEADS+FAMILY+SALON-+hair+%26+beauty,+KPHB+ROAD+NO+1/data=!4m7!3m6!1s0x3bcb918dba142d7b:0xd1d48c331cb47e7a!8m2!3d17.4889826!4d78.4002288!16s%2Fg%2F11cmw459c1!19sChIJey0Uuo2RyzsRen60HDOM1NE?authuser=0&hl=en&rclk=1","GREATFULHEADS FAMILY SALON- hair & beauty, KPHB ROAD NO 1",4.8,(558),Beauty Parlour,"2nd floor, opp: holistic hospital, Mig-164, Rd Number 1",
https://www.google.com/maps/place/HAIR+FACTOR+UNISEX+SALON+NAIL+FACTOR+SALON/data=!4m7!3m6!1s0x3bcb90b6af5f800f:0xcf6d3bdef477eef6!8m2!3d17.43282!4d78.4565697!16s%2Fg%2F11g9m2d_g7!19sChIJD4Bfr7aQyzsR9u539N47bc8?authuser=0&hl=en&rclk=1,HAIR FACTOR UNISEX SALON NAIL FACTOR SALON,4.8,(704),Beauty Parlour,"6-3-1187, Srinivasa Towers, g-4, CM Camp Offi, beside Kakatiya ITC HotelOpp",
"https://www.google.com/maps/place/Green+Trends+Unisex+Salon,+Saroornagar,+Hyderabad/data=!4m7!3m6!1s0x3bcb98868bc40aeb:0x8faf64d5a9f5f16a!8m2!3d17.3456127!4d78.525233!16s%2Fg%2F11cjgjd2x3!19sChIJ6wrEi4aYyzsRavH1qdVkr48?authuser=0&hl=en&rclk=1","Green Trends Unisex Salon, Saroornagar, Hyderabad",4.8,"(3,404)",Beauty Parlour,·,
"https://www.google.com/maps/place/Green+Trends+Unisex+Salon,+Mallampet,+Bachupally/data=!4m7!3m6!1s0x3bcb8daffb019399:0x3a835bdd5423cf98!8m2!3d17.5466406!4d78.3630807!16s%2Fg%2F11s8dc3vby!19sChIJmZMB-6-NyzsRmM8jVN1bgzo?authuser=0&hl=en&rclk=1","Green Trends Unisex Salon, Mallampet, Bachupally",4.9,"(2,289)",Beauty Parlour,·,
https://www.google.com/maps/place/FB+Beauty+Salon/data=!4m7!3m6!1s0x3bcb9164b3d79111:0x225c7b2ebabb5f9a!8m2!3d17.4413969!4d78.4480951!16s%2Fg%2F11fhr6285k!19sChIJEZHXs2SRyzsRml-7ui57XCI?authuser=0&hl=en&rclk=1,FB Beauty Salon,4.9,(218),Beauty Parlour,·,
https://www.google.com/maps/place/ORANGE+THE+SALON+%7C+Hydra+o3+Facial+%7C+Hair+salon+%7C+Nail+salon+%7C+pedicure+%7C+ear+nose+piercing+%7C+%E0%A4%AC%E0%A5%8D%E0%A4%AF%E0%A5%82%E0%A4%9F%E0%A5%80+%E0%A4%AA%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%B2%E0%A4%B0+%7C+%E0%B0%AC%E0%B1%8D%E0%B0%AF%E0%B1%82%E0%B0%9F%E0%B1%80+%E0%B0%AA%E0%B0%BE%E0%B0%B0%E0%B1%8D%E0%B0%B2%E0%B0%B0%E0%B1%8D/data=!4m7!3m6!1s0x3bcb90eecce4911d:0x5bc8a4f97d1fa935!8m2!3d17.4548452!4d78.4448461!16s%2Fg%2F11g6x9nnrx!19sChIJHZHkzO6QyzsRNakfffmkyFs?authuser=0&hl=en&rclk=1,ORANGE THE SALON | Hydra o3 Facial | Hair salon | Nail salon | pedicure | ear nose piercing | ब्यूटी पार्लर | బ్యూటీ పార్లర్,4.8,(878),Beauty Parlour,"Orange the salon, 416 srt, street lane",
"https://www.google.com/maps/place/Mirrors+Luxury+Salons,+Banjara+Hills/data=!4m7!3m6!1s0x3bcb972648ea5fbb:0xb661723550772f29!8m2!3d17.4118439!4d78.4333371!16s%2Fg%2F11bz0nrf4h!19sChIJu1_qSCaXyzsRKS93UDVyYbY?authuser=0&hl=en&rclk=1","Mirrors Luxury Salons, Banjara Hills",4.8,"(4,285)",Beauty Parlour,"8-2-686, 1/2/B, Road No. 12",
"https://www.google.com/maps/place/Glow+Trends+-+Unisex+Hair+%26+Style+Salon+-+Beauty+Parlour,+Hair+Salon+%26+Bridal+Makeup+in+Boduppal/data=!4m7!3m6!1s0x3bcb9f9546f63dd3:0xf913ca0d9020cce5!8m2!3d17.4137478!4d78.5854951!16s%2Fg%2F11pkhmx1wm!19sChIJ0z32RpWfyzsR5cwgkA3KE_k?authuser=0&hl=en&rclk=1","Glow Trends - Unisex Hair & Style Salon - Beauty Parlour, Hair Salon & Bridal Makeup in Boduppal",4.8,"(2,209)",Beauty Parlour,"9-68/A, First Floor, above Heritage",
https://www.google.com/maps/place/Hair+Crush+Salon/data=!4m7!3m6!1s0x3bcb93f2f0cb9661:0x60d55053a063ce91!8m2!3d17.4566703!4d78.3762296!16s%2Fg%2F11h48zzvjb!19sChIJYZbL8PKTyzsRkc5joFNQ1WA?authuser=0&hl=en&rclk=1,Hair Crush Salon,4.8,"(2,525)",Beauty Parlour,·,
https://www.google.com/maps/place/Aurum+The+Family+Salon+-+Hyderabad/data=!4m7!3m6!1s0x3bcb93075991706f:0x9e1365cb04e376e1!8m2!3d17.4682721!4d78.3764683!16s%2Fg%2F11g1lry43n!19sChIJb3CRWQeTyzsR4XbjBMtlE54?authuser=0&hl=en&rclk=1,Aurum The Family Salon - Hyderabad,4.6,(555),Beauty Parlour,·,
https://www.google.com/maps/place/Manha+Beauty+Salon+%26+Academy/data=!4m7!3m6!1s0x3bcb99b04a7eede7:0x76a31266a9274ecf!8m2!3d17.3756812!4d78.4922675!16s%2Fg%2F11ddxy75q8!19sChIJ5-1-SrCZyzsRz04nqWYSo3Y?authuser=0&hl=en&rclk=1,Manha Beauty Salon & Academy,4.7,(564),Beauty Parlour,·,
"https://www.google.com/maps/place/Green+Trends+Unisex+Salon,+Padmarao+Nagar,+Hyderabad/data=!4m7!3m6!1s0x3bcb99889493d89b:0xbb2ffcf82de2e8c!8m2!3d17.4251771!4d78.5079238!16s%2Fg%2F1hf59chtr!19sChIJm9iTlIiZyzsRjC7egs__sgs?authuser=0&hl=en&rclk=1","Green Trends Unisex Salon, Padmarao Nagar, Hyderabad",4.7,"(2,829)",Beauty Parlour,·,
"https://www.google.com/maps/place/Green+Trends+Unisex+Salon,+Himayathnagar,+Hyderabad/data=!4m7!3m6!1s0x3bcb99dd92aae0bb:0x1341e711ee5af961!8m2!3d17.4038066!4d78.4822661!16s%2Fg%2F11clyvl9l_!19sChIJu-Cqkt2ZyzsRYfla7hHnQRM?authuser=0&hl=en&rclk=1","Green Trends Unisex Salon, Himayathnagar, Hyderabad",4.7,"(4,046)",Beauty Parlour,·,
https://www.google.com/maps/place/Naturals+Family+salon+%26+spa/data=!4m7!3m6!1s0x3bcb91c01bceaa9b:0xf33caad4a8ad87eb!8m2!3d17.492575!4d78.409592!16s%2Fg%2F11btx6zv5w!19sChIJm6rOG8CRyzsR64etqNSqPPM?authuser=0&hl=en&rclk=1,Naturals Family salon & spa,4.6,"(1,187)",Beauty Parlour,·,
https://www.google.com/maps/place/Naturals+Salon/data=!4m7!3m6!1s0x3bcb9a4729d69ba3:0xab89fc8f61e4077a!8m2!3d17.4552049!4d78.5041193!16s%2Fg%2F11bxfyllv6!19sChIJo5vWKUeayzsRegfkYY_8ias?authuser=0&hl=en&rclk=1,Naturals Salon,4.7,(732),Beauty Parlour,·,
"https://www.google.com/maps/place/Affinity+Express+Salon+-+Hair,+Skin,+Nails/data=!4m7!3m6!1s0x3bcb93acf0c1839b:0x89800affffa934c1!8m2!3d17.4410574!4d78.3897413!16s%2Fg%2F11gxx73_tr!19sChIJm4PB8KyTyzsRwTSp__8KgIk?authuser=0&hl=en&rclk=1","Affinity Express Salon - Hair, Skin, Nails",4.8,"(1,045)",Beauty Parlour,"Pillar no. 1736, 2nd Floor, Hitech City Rd, above G Pulla Reddy Sweets",
"https://www.google.com/maps/place/Essentia+The+Salon+Lounge+-+Unisex+Hair+%26+Beauty+Salon+in+Attapur,+Hyderabad/data=!4m7!3m6!1s0x3bcb97a0c860d02f:0xe76922a9475aae2b!8m2!3d17.3595506!4d78.4259645!16s%2Fg%2F11l5jhnl37!19sChIJL9BgyKCXyzsRK65aR6kiaec?authuser=0&hl=en&rclk=1","Essentia The Salon Lounge - Unisex Hair & Beauty Salon in Attapur, Hyderabad",4.9,(532),Beauty Parlour,"in Pillar No. 160, 2nd Floor, Survey No. 369, 267 / Part, Plot No. 268, Rajendra Nagar Rd",
https://www.google.com/maps/place/Kristane+Unisex+Salon/data=!4m7!3m6!1s0x3bcb915e2b689d3d:0x843389d3a16ec5b5!8m2!3d17.4452253!4d78.3871668!16s%2Fg%2F11cmcch5wl!19sChIJPZ1oK16RyzsRtcVuodOJM4Q?authuser=0&hl=en&rclk=1,Kristane Unisex Salon,4.9,"(3,973)",Beauty Parlour,"Flat No 1, Fresh & Quality Supermarket Building, 98/7/1",
https://www.google.com/maps/place/Spin+unisex+salon+%7C+Pragathi+Nagar/data=!4m7!3m6!1s0x3bcb8f44e8348d51:0xd5059e467b6b7d3b!8m2!3d17.5254841!4d78.3949588!16s%2Fg%2F11kpg7m8_p!19sChIJUY006ESPyzsRO31re0aeBdU?authuser=0&hl=en&rclk=1,Spin unisex salon | Pragathi Nagar,4.9,"(1,646)",Beauty Parlour,"2nd Floor, Bajrang Towers, House No 6, 109-1760-A1, Kakathiya Hills Rd, above Balaji Santosh Dhaba",
https://www.google.com/maps/place/Studio+18+women+Hair+%26+Beauty+salon/data=!4m7!3m6!1s0x3bcb97d2ad84986f:0xb5c3db8a438c2dec!8m2!3d17.3513795!4d78.4724773!16s%2Fg%2F11p0685mty!19sChIJb5iErdKXyzsR7C2MQ4rbw7U?authuser=0&hl=en&rclk=1,Studio 18 women Hair & Beauty salon,4.7,(114),Beauty Parlour,"20-6-482, Shah Ali Banda , Opp Bajaj Electronics Petrol Pump, RTC Cross Rd, beside Matha Manikeshwari",
https://www.google.com/maps/place/Cocoon+Salon/data=!4m7!3m6!1s0x3bcb90cdf1bbf49b:0x115ebab7dc392a53!8m2!3d17.430305!4d78.441644!16s%2Fg%2F1q62ccywl!19sChIJm_S78c2QyzsRUyo53Le6XhE?authuser=0&hl=en&rclk=1,Cocoon Salon,4.7,"(1,197)",Beauty Parlour,·,
https://www.google.com/maps/place/Bubbles+Hair+and+Beauty+Salon+-+Hitec+City/data=!4m7!3m6!1s0x3bcb922cf9089c27:0xfaf8ed6ffd291452!8m2!3d17.4654462!4d78.3735128!16s%2Fg%2F11cm0fjfcx!19sChIJJ5wI-SySyzsRUhQp_W_t-Po?authuser=0&hl=en&rclk=1,Bubbles Hair and Beauty Salon - Hitec City,4.5,"(1,609)",Beauty Parlour,·,
https://www.google.com/maps/place/Naturals+salon/data=!4m7!3m6!1s0x3bcb936278131f15:0x62824f188955680d!8m2!3d17.4280636!4d78.3335281!16s%2Fg%2F11tnj2sj5x!19sChIJFR8TeGKTyzsRDWhViRhPgmI?authuser=0&hl=en&rclk=1,Naturals salon,4.7,"(1,745)",Beauty Parlour,·,
https://www.google.com/maps/place/W+Studio-+The+Family+Salon/data=!4m7!3m6!1s0x3bcb99aa30f864f9:0x6461d37e6b175767!8m2!3d17.4013578!4d78.5639808!16s%2Fg%2F11ss6shb7b!19sChIJ-WT4MKqZyzsRZ1cXa37TYWQ?authuser=0&hl=en&rclk=1,W Studio- The Family Salon,4.8,(530),Hairdresser,"Mekala Complex 2, 2-11, Uppal Rd, near Sub RegistrarOffice",
https://www.google.com/maps/place/BC8+salon+%26+academy/data=!4m7!3m6!1s0x3bcb918deba871ab:0x46152a64fac06899!8m2!3d17.4869421!4d78.3844483!16s%2Fg%2F11c30tf_dx!19sChIJq3Go642RyzsRmWjA-mQqFUY?authuser=0&hl=en&rclk=1,BC8 salon & academy,4.6,(394),Beauty Parlour,·,
https://www.google.com/maps/place/Bubbles+Hair+and+Beauty+Salon+-+Jubilee+Hills/data=!4m7!3m6!1s0x3bcb96ce98e43225:0xfb3ea92d69d1ab9d!8m2!3d17.417476!4d78.4142903!16s%2Fg%2F1th47vqk!19sChIJJTLkmM6WyzsRnavRaS2pPvs?authuser=0&hl=en&rclk=1,Bubbles Hair and Beauty Salon - Jubilee Hills,4.4,"(1,833)",Beauty Parlour,·,
https://www.google.com/maps/place/PnB+Pony+Salons+Men+and+Women+-+KPHB/data=!4m7!3m6!1s0x3bcb915b12d64bed:0x879923bc0abbd522!8m2!3d17.4950187!4d78.3970343!16s%2Fg%2F11h0_lgfqd!19sChIJ7UvWEluRyzsRItW7CrwjmYc?authuser=0&hl=en&rclk=1,PnB Pony Salons Men and Women - KPHB,4.8,(779),Beauty Parlour,·,
"https://www.google.com/maps/place/Naturals+Salon+%7C+Unisex+Hair+%26+Style+Salon+-+Beauty+Parlour,+Hair+Salon+%26+Bridal+Makeup+in+West+Marredpally/data=!4m7!3m6!1s0x3bcb9a3ecc8147a1:0x6c654504a173af7d!8m2!3d17.4482817!4d78.5033651!16s%2Fg%2F1hhkpl5vq!19sChIJoUeBzD6ayzsRfa9zoQRFZWw?authuser=0&hl=en&rclk=1","Naturals Salon | Unisex Hair & Style Salon - Beauty Parlour, Hair Salon & Bridal Makeup in West Marredpally",4.6,(958),Beauty Parlour,·,
"https://www.google.com/maps/place/Green+Trends+Unisex+Hair+%26+Style+Salon+-+Beauty+Parlour,+Hair+Salon+%26+Bridal+Makeup+in+ameenpur,+Hyderabad/data=!4m7!3m6!1s0x3bcb93d759eb8191:0xc127e96f1f266ef5!8m2!3d17.5034844!4d78.318295!16s%2Fg%2F11tbkcjpx9!19sChIJkYHrWdeTyzsR9W4mH2_pJ8E?authuser=0&hl=en&rclk=1","Green Trends Unisex Hair & Style Salon - Beauty Parlour, Hair Salon & Bridal Makeup in ameenpur, Hyderabad",4.9,"(2,356)",Beauty Parlour,"2nd Floor, Ramse Plaza, Ameenpur Rd, beside Reliance trends",
https://www.google.com/maps/place/THE+SALON+-+Total+Hair+Experience/data=!4m7!3m6!1s0x3bcbbd189f4fb62d:0x97fde08a5dc66d1b!8m2!3d17.3160872!4d78.4663582!16s%2Fg%2F11h0zbjz8z!19sChIJLbZPnxi9yzsRG23GXYrg_Zc?authuser=0&hl=en&rclk=1,THE SALON - Total Hair Experience,4.5,(449),Hairdresser,Bandlaguda Rd,
https://www.google.com/maps/place/Diana+%26+Dapper+Unisex+Salon+-+Malkajgiri/data=!4m7!3m6!1s0x3bcb9b72e2d8ab95:0x2f2ce26fcf11b0b1!8m2!3d17.4566052!4d78.5364665!16s%2Fg%2F11trr58_83!19sChIJlavY4nKbyzsRsbARz2_iLC8?authuser=0&hl=en&rclk=1,Diana & Dapper Unisex Salon - Malkajgiri,4.9,(833),Beauty Parlour,"First Floor, Street Number 3",
"https://www.google.com/maps/place/Mirrors+Luxury+Salons,+Jubilee+Hills/data=!4m7!3m6!1s0x3bcb9132fe37527b:0x74ab43fe3885b074!8m2!3d17.4291924!4d78.4188485!16s%2Fg%2F1tcw21k1!19sChIJe1I3_jKRyzsRdLCFOP5Dq3Q?authuser=0&hl=en&rclk=1","Mirrors Luxury Salons, Jubilee Hills",4.8,"(5,607)",Beauty Parlour,·,
https://www.google.com/maps/place/N+Salons/data=!4m7!3m6!1s0x3bcb91fbcc3dd585:0x1dd7af203a0765f9!8m2!3d17.4464962!4d78.4659299!16s%2Fg%2F11k4tzw2tc!19sChIJhdU9zPuRyzsR-WUHOiCv1x0?authuser=0&hl=en&rclk=1,N Salons,4.9,(597),Hair salon,"shoppers stop, besides, lane, opposite to ramalayam",
https://www.google.com/maps/place/HABIBS+Hair+and+Beauty+Family+Salon/data=!4m7!3m6!1s0x3bcb986feeae5447:0xf81b64dc0fb49108!8m2!3d17.34881!4d78.508255!16s%2Fg%2F11cjj08zyp!19sChIJR1Su7m-YyzsRCJG0D9xkG_g?authuser=0&hl=en&rclk=1,HABIBS Hair and Beauty Family Salon,4.5,(939),Beauty Parlour,·,
https://www.google.com/maps/place/NS+Beauty+salon+%28only+for+ladies%29/data=!4m7!3m6!1s0x3bcb91e4332979e5:0xc51ae4cd64b8b46f!8m2!3d17.4982274!4d78.4149005!16s%2Fg%2F11p9nlkpwt!19sChIJ5XkpM-SRyzsRb7S4ZM3kGsU?authuser=0&hl=en&rclk=1,NS Beauty salon (only for ladies),4.9,(379),Beauty Parlour,opp. Ratnadeep super market,
"https://www.google.com/maps/place/Bounce+Salon+%26+Spa,+Jubilee+Hills/data=!4m7!3m6!1s0x3bcb91363ec628bd:0xb1b30836b021fa9b!8m2!3d17.4309411!4d78.4083701!16s%2Fg%2F11c484njdf!19sChIJvSjGPjaRyzsRm_ohsDYIs7E?authuser=0&hl=en&rclk=1","Bounce Salon & Spa, Jubilee Hills",4.7,"(1,078)",Beauty Parlour,·,
https://www.google.com/maps/place/HAIR+Max+Unisex+Salon/data=!4m7!3m6!1s0x3bcb917d6a2d0d83:0x82b7a78ba1fa3054!8m2!3d17.4418845!4d78.3916956!16s%2Fg%2F11h4ycpq53!19sChIJgw0tan2RyzsRVDD6oYunt4I?authuser=0&hl=en&rclk=1,HAIR Max Unisex Salon,4.7,(464),Beauty Parlour,"Plot No.5, survey No.36, First floor, Above Yadav's Bakery,opp:SBI, Bank, Rd Number 48",
https://www.google.com/maps/place/Toni+%26+Guy+Essensuals+Karimnagar+Beauty+Salon+%26+Spa/data=!4m7!3m6!1s0x3bccd9d1395cc363:0x92464b4ff1353ebe!8m2!3d18.4395646!4d79.1280434!16s%2Fg%2F11s7vt1w4l!19sChIJY8NcOdHZzDsRvj418U9LRpI?authuser=0&hl=en&rclk=1,Toni & Guy Essensuals Karimnagar Beauty Salon & Spa,4.9,"(1,451)",Beauty Parlour,"Toni & Guy Essensuals, CVRN Rd, above KFC",
https://www.google.com/maps/place/TOP+STAARS+UNISEX+SALON/data=!4m7!3m6!1s0x3bcb8f51939f14a1:0xee8da6cddcfc4952!8m2!3d17.5364932!4d78.3921517!16s%2Fg%2F11fmqn1qgz!19sChIJoRSfk1GPyzsRUkn83M2mje4?authuser=0&hl=en&rclk=1,TOP STAARS UNISEX SALON,4.7,(165),Beauty Parlour,"First Floor, Rudhra House",
https://www.google.com/maps/place/Jawed+Habib+Hair+%26+Beauty+Salon+Chanda+Nagar+%7C+Nail+Art+Studio+%7C+Top+%26+Best+Salon+in+Hyderabad/data=!4m7!3m6!1s0x3bcb9317971557b9:0x91aa61360343b1bf!8m2!3d17.4947549!4d78.3263699!16s%2Fg%2F11h10vnfcm!19sChIJuVcVlxeTyzsRv7FDAzZhqpE?authuser=0&hl=en&rclk=1,Jawed Habib Hair & Beauty Salon Chanda Nagar | Nail Art Studio | Top & Best Salon in Hyderabad,4.5,"(1,229)",Beauty Parlour,·,
https://www.google.com/maps/place/Manea+The+Salon+-+Banjara+Hills/data=!4m7!3m6!1s0x3bcb912ccfc1c269:0x9ab5cd0cdac4e69e!8m2!3d17.4249831!4d78.4219041!16s%2Fg%2F1vyst_66!19sChIJacLBzyyRyzsRnubE2gzNtZo?authuser=0&hl=en&rclk=1,Manea The Salon - Banjara Hills,4.5,(522),Beauty Parlour,·,
https://www.google.com/maps/place/Funk+Salon+Begumpet/data=!4m7!3m6!1s0x3bcb90b0f7a30fa9:0x4760b3768f7a4d25!8m2!3d17.4361919!4d78.460926!16s%2Fg%2F11c6rx6m8d!19sChIJqQ-j97CQyzsRJU16j3azYEc?authuser=0&hl=en&rclk=1,Funk Salon Begumpet,4.6,(902),Beauty Parlour,·,
https://www.google.com/maps/place/BE+YOU+%7C+SALON+KUKATPALLY/data=!4m7!3m6!1s0x3bcb913c7c00ef39:0x128e2848a78985d0!8m2!3d17.4987278!4d78.4115942!16s%2Fg%2F11t_z20cbh!19sChIJOe8AfDyRyzsR0IWJp0gojhI?authuser=0&hl=en&rclk=1,BE YOU | SALON KUKATPALLY,4.8,(431),Hairdresser,"HP Petrol bunk, Bhasha Shop, Opp:, Allwyn Colony Rd, above Bhagya Lakshmi Provisional Store",
https://www.google.com/maps/place/Lakme+Salon/data=!4m7!3m6!1s0x3bcb97109a349fc1:0x84a1472461688bd6!8m2!3d17.3943298!4d78.4415773!16s%2Fg%2F11c1s4m_vh!19sChIJwZ80mhCXyzsR1otoYSRHoYQ?authuser=0&hl=en&rclk=1,Lakme Salon,4.6,(773),Beauty Parlour,·,
https://www.google.com/maps/place/Mega+Looks+Salon+And+Academy+%28+Only+for+Ladies%29/data=!4m7!3m6!1s0x3bcb972b8d3d5869:0xe7d4b939c77705d3!8m2!3d17.4098105!4d78.3990101!16s%2Fg%2F11j8qsx5lj!19sChIJaVg9jSuXyzsR0wV3xzm51Oc?authuser=0&hl=en&rclk=1,Mega Looks Salon And Academy ( Only for Ladies),4.8,(76),Beauty Parlour,·,
"https://www.google.com/maps/place/Green+Trends+Unisex+Salon,+Srinagar+Colony/data=!4m7!3m6!1s0x3bcb98db52609dd9:0x47fbfe8424b63c0f!8m2!3d17.4298013!4d78.4351107!16s%2Fg%2F1pp2txrww!19sChIJ2Z1gUtuYyzsRDzy2JIT--0c?authuser=0&hl=en&rclk=1","Green Trends Unisex Salon, Srinagar Colony",4.7,"(3,681)",Beauty Parlour,"House No 8-3-833/1/A, Plot No 1, Street No 1, Kamalapuri Colony Rd",
https://www.google.com/maps/place/Green+Trends+unisex+Hair+%26+Style+Salon/data=!4m7!3m6!1s0x3bcb9f7a0149e5a3:0x42bdbbd71535e747!8m2!3d17.3458128!4d78.5685502!16s%2Fg%2F11j4qpss3p!19sChIJo-VJAXqfyzsRR-c1Fde7vUI?authuser=0&hl=en&rclk=1,Green Trends unisex Hair & Style Salon,4.8,"(1,033)",Beauty Parlour,·,
https://www.google.com/maps/place/Hair+Flair+unisex+hair%26beauty+salon/data=!4m7!3m6!1s0x3bcb99e0b27cfc37:0x5d353f5906fa1322!8m2!3d17.4051056!4d78.48061!16s%2Fg%2F11c2l0b8mp!19sChIJN_x8suCZyzsRIhP6Blk_NV0?authuser=0&hl=en&rclk=1,Hair Flair unisex hair&beauty salon,4.7,(666),Hair salon,·,
https://www.google.com/maps/place/Naturals+Salon/data=!4m7!3m6!1s0x3bcb9637d09688c3:0xeff8b5a630871da2!8m2!3d17.353726!4d78.4207727!16s%2Fg%2F11c6ch9whx!19sChIJw4iW0DeWyzsRoh2HMKa1-O8?authuser=0&hl=en&rclk=1,Naturals Salon,4.4,(994),Beauty Parlour,"2nd Floor, Mantra mall, No 2/4/127, Inner Ring Rd",
https://www.google.com/maps/place/Slikhair+family+salon/data=!4m7!3m6!1s0x3bcb964fd21f952f:0x7a9c5747b31c77b0!8m2!3d17.3927948!4d78.4402958!16s%2Fg%2F11fylpgvhb!19sChIJL5Uf0k-WyzsRsHccs0dXnHo?authuser=0&hl=en&rclk=1,Slikhair family salon,4.5,(354),Beauty Parlour,·,
"https://www.google.com/maps/place/Bounce+Salon+%26+Spa,+Banjara+Hills/data=!4m7!3m6!1s0x3bcb97244cf65d17:0x6520b52d7f79762c!8m2!3d17.410419!4d78.437298!16s%2Fg%2F11c2pzr3w9!19sChIJF132TCSXyzsRLHZ5fy21IGU?authuser=0&hl=en&rclk=1","Bounce Salon & Spa, Banjara Hills",4.7,"(1,292)",Beauty Parlour,"shop no 8-2-686/8/6/1a, 1st floor, 12th square building, opp Audi car showroom, road no 12, Banjara hills",
"https://www.google.com/maps/place/Page+3+luxury+salon,+Jubilee+Hills,+Hyderabad/data=!4m7!3m6!1s0x3bcb9139e493a78d:0x45766f88e272fa83!8m2!3d17.4355271!4d78.410628!16s%2Fg%2F11gf0xvzyg!19sChIJjaeT5DmRyzsRg_py4ohvdkU?authuser=0&hl=en&rclk=1","Page 3 luxury salon, Jubilee Hills, Hyderabad",4.7,"(1,550)",Beauty Parlour,"8-2-293/82/A/271/102, Apurupa BDR Road No 10 Jubilee Hills Opp to Diamond, Next to zero 40, above ICICI bank",
"https://www.google.com/maps/place/Green+Trends+Unisex+Salon,+Old+Malakpet,+Hyderabad/data=!4m7!3m6!1s0x3bcb98506d143c8b:0x9dc9955c14ee5b7e!8m2!3d17.3720455!4d78.5108388!16s%2Fg%2F11cjkpmjdb!19sChIJizwUbVCYyzsRflvuFFyVyZ0?authuser=0&hl=en&rclk=1","Green Trends Unisex Salon, Old Malakpet, Hyderabad",4.7,"(2,567)",Beauty Parlour,·,
https://www.google.com/maps/place/PAGE3+Luxury+Salon+VVNagar/data=!4m7!3m6!1s0x3bcb9189273bf4bd:0x52cdb54c92681fec!8m2!3d17.4936556!4d78.4102479!16s%2Fg%2F11t7syxxln!19sChIJvfQ7J4mRyzsR7B9okky1zVI?authuser=0&hl=en&rclk=1,PAGE3 Luxury Salon VVNagar,4.8,(568),Beauty Parlour,·,
